order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,product_id,unit_price,quantity,discount,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at
10673,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,"",21240,Finland,43,46.0,6,0.0,2025-02-04 06:32:56.955607,2025-02-04 06:32:57.525296,2025-02-04 06:32:57.090344,,1738650777525,,1738650776894
10674,ISLAT,4,1997-09-18,1997-10-16,1997-09-30,2,0.9,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,23,9.0,5,0.0,2025-02-04 06:32:56.955739,2025-02-04 06:32:57.525654,2025-02-04 06:32:57.090344,,1738650777526,,1738650776894
10675,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,"",80805,Germany,58,13.25,30,0.0,2025-02-04 06:32:56.956277,2025-02-04 06:32:57.526645,2025-02-04 06:32:57.090344,,1738650777527,,1738650776894
10676,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,"",05033,Mexico,44,19.45,21,0.0,2025-02-04 06:32:56.95696,2025-02-04 06:32:57.527717,2025-02-04 06:32:57.090344,,1738650777528,,1738650776894
10677,ANTON,1,1997-09-22,1997-10-20,1997-09-26,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,"",05023,Mexico,33,2.5,8,0.15,2025-02-04 06:32:56.957242,2025-02-04 06:32:57.528397,2025-02-04 06:32:57.090344,,1738650777528,,1738650776894
10678,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,54,7.45,30,0.0,2025-02-04 06:32:56.957801,2025-02-04 06:32:57.529769,2025-02-04 06:32:57.090344,,1738650777530,,1738650776894
10679,BLONP,8,1997-09-23,1997-10-21,1997-09-30,3,27.94,Blondel père et fils,"24, place Kléber",Strasbourg,"",67000,France,59,55.0,12,0.0,2025-02-04 06:32:56.957959,2025-02-04 06:32:57.530137,2025-02-04 06:32:57.090344,,1738650777530,,1738650776894
10680,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,42,14.0,40,0.25,2025-02-04 06:32:56.958361,2025-02-04 06:32:57.531138,2025-02-04 06:32:57.090344,,1738650777531,,1738650776894
10681,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,64,33.25,28,0.0,2025-02-04 06:32:56.95881,2025-02-04 06:32:57.532116,2025-02-04 06:32:57.090344,,1738650777532,,1738650776894
10682,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,"",05023,Mexico,75,7.75,30,0.0,2025-02-04 06:32:56.959273,2025-02-04 06:32:57.533172,2025-02-04 06:32:57.090344,,1738650777533,,1738650776894
10683,DUMON,2,1997-09-26,1997-10-24,1997-10-01,1,4.4,Du monde entier,"67, rue des Cinquante Otages",Nantes,"",44000,France,52,7.0,9,0.0,2025-02-04 06:32:56.959419,2025-02-04 06:32:57.533488,2025-02-04 06:32:57.090344,,1738650777533,,1738650776894
10684,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,"",50739,Germany,60,34.0,30,0.0,2025-02-04 06:32:56.959911,2025-02-04 06:32:57.534517,2025-02-04 06:32:57.090344,,1738650777535,,1738650776894
10685,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,47,9.5,15,0.0,2025-02-04 06:32:56.960312,2025-02-04 06:32:57.535506,2025-02-04 06:32:57.090344,,1738650777536,,1738650776894
10686,PICCO,2,1997-09-30,1997-10-28,1997-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,"",5020,Austria,26,31.23,15,0.0,2025-02-04 06:32:56.960597,2025-02-04 06:32:57.536174,2025-02-04 06:32:57.090344,,1738650777536,,1738650776894
10687,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,"",Ireland,36,19.0,6,0.25,2025-02-04 06:32:56.960999,2025-02-04 06:32:57.53717,2025-02-04 06:32:57.090344,,1738650777537,,1738650776894
10688,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,"",8200,Denmark,34,14.0,14,0.0,2025-02-04 06:32:56.961398,2025-02-04 06:32:57.538281,2025-02-04 06:32:57.090344,,1738650777538,,1738650776894
10689,BERGS,1,1997-10-01,1997-10-29,1997-10-07,2,13.42,Berglunds snabbköp,Berguvsvägen  8,Luleå,"",S-958 22,Sweden,1,18.0,35,0.25,2025-02-04 06:32:56.961546,2025-02-04 06:32:57.538649,2025-02-04 06:32:57.090344,,1738650777539,,1738650776894
10690,HANAR,1,1997-10-02,1997-10-30,1997-10-03,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,77,13.0,30,0.25,2025-02-04 06:32:56.961814,2025-02-04 06:32:57.539297,2025-02-04 06:32:57.090344,,1738650777539,,1738650776894
10691,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,"",01307,Germany,62,49.3,48,0.0,2025-02-04 06:32:56.962644,2025-02-04 06:32:57.541036,2025-02-04 06:32:57.090344,,1738650777541,,1738650776894
10692,ALFKI,4,1997-10-03,1997-10-31,1997-10-13,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,"",12209,Germany,63,43.9,20,0.0,2025-02-04 06:32:56.962792,2025-02-04 06:32:57.541383,2025-02-04 06:32:57.090344,,1738650777541,,1738650776894
10693,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,73,15.0,15,0.15,2025-02-04 06:32:56.963356,2025-02-04 06:32:57.542687,2025-02-04 06:32:57.090344,,1738650777543,,1738650776894
10694,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,"",01307,Germany,70,15.0,50,0.0,2025-02-04 06:32:56.963784,2025-02-04 06:32:57.543737,2025-02-04 06:32:57.090344,,1738650777544,,1738650776894
10695,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,"",21240,Finland,24,4.5,20,0.0,2025-02-04 06:32:56.964213,2025-02-04 06:32:57.544725,2025-02-04 06:32:57.090344,,1738650777545,,1738650776894
10696,WHITC,8,1997-10-08,1997-11-19,1997-10-14,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,46,12.0,18,0.0,2025-02-04 06:32:56.964549,2025-02-04 06:32:57.545447,2025-02-04 06:32:57.090344,,1738650777545,,1738650776894
10697,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,70,15.0,30,0.25,2025-02-04 06:32:56.965186,2025-02-04 06:32:57.546893,2025-02-04 06:32:57.090344,,1738650777547,,1738650776894
10698,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,70,15.0,8,0.05,2025-02-04 06:32:56.965999,2025-02-04 06:32:57.548543,2025-02-04 06:32:57.090344,,1738650777549,,1738650776894
10699,MORGK,3,1997-10-09,1997-11-06,1997-10-13,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,"",04179,Germany,47,9.5,12,0.0,2025-02-04 06:32:56.96624,2025-02-04 06:32:57.548893,2025-02-04 06:32:57.090344,,1738650777549,,1738650776894
10700,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,71,21.5,60,0.2,2025-02-04 06:32:56.96714,2025-02-04 06:32:57.550337,2025-02-04 06:32:57.090344,,1738650777550,,1738650776894
10701,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,"",Ireland,76,18.0,35,0.15,2025-02-04 06:32:56.967829,2025-02-04 06:32:57.551349,2025-02-04 06:32:57.090344,,1738650777551,,1738650776894
10702,ALFKI,4,1997-10-13,1997-11-24,1997-10-21,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,"",12209,Germany,76,18.0,15,0.0,2025-02-04 06:32:56.968305,2025-02-04 06:32:57.552021,2025-02-04 06:32:57.090344,,1738650777552,,1738650776894
10703,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,"",S-844 67,Sweden,73,15.0,35,0.0,2025-02-04 06:32:56.969035,2025-02-04 06:32:57.553123,2025-02-04 06:32:57.090344,,1738650777553,,1738650776894
10704,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,48,12.75,24,0.0,2025-02-04 06:32:56.969781,2025-02-04 06:32:57.554104,2025-02-04 06:32:57.090344,,1738650777554,,1738650776894
10705,HILAA,9,1997-10-15,1997-11-12,1997-11-18,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,32,32.0,4,0.0,2025-02-04 06:32:56.97026,2025-02-04 06:32:57.55484,2025-02-04 06:32:57.090344,,1738650777555,,1738650776894
10706,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,59,55.0,8,0.0,2025-02-04 06:32:56.970971,2025-02-04 06:32:57.555823,2025-02-04 06:32:57.090344,,1738650777556,,1738650776894
10707,AROUT,4,1997-10-16,1997-10-30,1997-10-23,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,70,15.0,28,0.15,2025-02-04 06:32:56.971675,2025-02-04 06:32:57.556811,2025-02-04 06:32:57.090344,,1738650777557,,1738650776894
10708,THEBI,6,1997-10-17,1997-11-28,1997-11-05,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,36,19.0,5,0.0,2025-02-04 06:32:56.972207,2025-02-04 06:32:57.557474,2025-02-04 06:32:57.090344,,1738650777557,,1738650776894
10709,GOURL,1,1997-10-17,1997-11-14,1997-11-20,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,60,34.0,10,0.0,2025-02-04 06:32:56.97295,2025-02-04 06:32:57.55846,2025-02-04 06:32:57.090344,,1738650777558,,1738650776894
10710,FRANS,1,1997-10-20,1997-11-17,1997-10-23,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,"",10100,Italy,47,9.5,5,0.0,2025-02-04 06:32:56.973399,2025-02-04 06:32:57.559106,2025-02-04 06:32:57.090344,,1738650777559,,1738650776894
10711,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,53,32.8,120,0.0,2025-02-04 06:32:56.974023,2025-02-04 06:32:57.560243,2025-02-04 06:32:57.090344,,1738650777560,,1738650776894
10712,HUNGO,3,1997-10-21,1997-11-18,1997-10-31,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,"",Ireland,56,38.0,30,0.0,2025-02-04 06:32:56.974385,2025-02-04 06:32:57.560888,2025-02-04 06:32:57.090344,,1738650777561,,1738650776894
10713,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,46,12.0,24,0.0,2025-02-04 06:32:56.974991,2025-02-04 06:32:57.562223,2025-02-04 06:32:57.090344,,1738650777562,,1738650776894
10714,SAVEA,5,1997-10-22,1997-11-19,1997-10-27,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,58,13.25,12,0.25,2025-02-04 06:32:56.975686,2025-02-04 06:32:57.56388,2025-02-04 06:32:57.090344,,1738650777564,,1738650776894
10715,BONAP,3,1997-10-23,1997-11-06,1997-10-29,1,63.2,Bon app',"12, rue des Bouchers",Marseille,"",13008,France,71,21.5,30,0.0,2025-02-04 06:32:56.975957,2025-02-04 06:32:57.564512,2025-02-04 06:32:57.090344,,1738650777565,,1738650776894
10716,RANCH,4,1997-10-24,1997-11-21,1997-10-27,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,"",1010,Argentina,61,28.5,10,0.0,2025-02-04 06:32:56.976376,2025-02-04 06:32:57.565568,2025-02-04 06:32:57.090344,,1738650777566,,1738650776894
10717,FRANK,1,1997-10-24,1997-11-21,1997-10-29,2,59.25,Frankenversand,Berliner Platz 43,München,"",80805,Germany,69,36.0,25,0.05,2025-02-04 06:32:56.976821,2025-02-04 06:32:57.566609,2025-02-04 06:32:57.090344,,1738650777567,,1738650776894
10718,KOENE,1,1997-10-27,1997-11-24,1997-10-29,3,170.88,Königlich Essen,Maubelstr. 90,Brandenburg,"",14776,Germany,62,49.3,20,0.0,2025-02-04 06:32:56.977376,2025-02-04 06:32:57.567917,2025-02-04 06:32:57.090344,,1738650777568,,1738650776894
10719,LETSS,8,1997-10-27,1997-11-24,1997-11-05,2,51.44,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,54,7.45,40,0.25,2025-02-04 06:32:56.977814,2025-02-04 06:32:57.568929,2025-02-04 06:32:57.090344,,1738650777569,,1738650776894
10720,QUEDE,8,1997-10-28,1997-11-11,1997-11-05,2,9.53,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,71,21.5,8,0.0,2025-02-04 06:32:56.978083,2025-02-04 06:32:57.569617,2025-02-04 06:32:57.090344,,1738650777570,,1738650776894
10721,QUICK,5,1997-10-29,1997-11-26,1997-10-31,3,48.92,QUICK-Stop,Taucherstraße 10,Cunewalde,"",01307,Germany,44,19.45,50,0.05,2025-02-04 06:32:56.978219,2025-02-04 06:32:57.569941,2025-02-04 06:32:57.090344,,1738650777570,,1738650776894
10722,SAVEA,8,1997-10-29,1997-12-10,1997-11-04,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,75,7.75,42,0.0,2025-02-04 06:32:56.978774,2025-02-04 06:32:57.571358,2025-02-04 06:32:57.090344,,1738650777571,,1738650776894
10723,WHITC,3,1997-10-30,1997-11-27,1997-11-25,1,21.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,26,31.23,15,0.0,2025-02-04 06:32:56.978907,2025-02-04 06:32:57.571682,2025-02-04 06:32:57.090344,,1738650777572,,1738650776894
10724,MEREP,8,1997-10-30,1997-12-11,1997-11-05,2,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,61,28.5,5,0.0,2025-02-04 06:32:56.979207,2025-02-04 06:32:57.572352,2025-02-04 06:32:57.090344,,1738650777572,,1738650776894
10725,FAMIA,4,1997-10-31,1997-11-28,1997-11-05,3,10.83,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,55,24.0,6,0.0,2025-02-04 06:32:56.979692,2025-02-04 06:32:57.573367,2025-02-04 06:32:57.090344,,1738650777573,,1738650776894
10726,EASTC,4,1997-11-03,1997-11-17,1997-12-05,1,16.56,Eastern Connection,35 King George,London,"",WX3 6FW,UK,11,21.0,5,0.0,2025-02-04 06:32:56.979964,2025-02-04 06:32:57.573998,2025-02-04 06:32:57.090344,,1738650777574,,1738650776894
10727,REGGC,2,1997-11-03,1997-12-01,1997-12-05,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,"",42100,Italy,59,55.0,10,0.05,2025-02-04 06:32:56.980395,2025-02-04 06:32:57.575017,2025-02-04 06:32:57.090344,,1738650777575,,1738650776894
10728,QUEEN,4,1997-11-04,1997-12-02,1997-11-11,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,60,34.0,15,0.0,2025-02-04 06:32:56.981472,2025-02-04 06:32:57.576429,2025-02-04 06:32:57.090344,,1738650777576,,1738650776894
10729,LINOD,8,1997-11-04,1997-12-16,1997-11-14,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,50,16.25,40,0.0,2025-02-04 06:32:56.982086,2025-02-04 06:32:57.577415,2025-02-04 06:32:57.090344,,1738650777577,,1738650776894
10730,BONAP,5,1997-11-05,1997-12-03,1997-11-14,1,20.12,Bon app',"12, rue des Bouchers",Marseille,"",13008,France,65,21.05,10,0.05,2025-02-04 06:32:56.982534,2025-02-04 06:32:57.578394,2025-02-04 06:32:57.090344,,1738650777578,,1738650776894
10731,CHOPS,7,1997-11-06,1997-12-04,1997-11-14,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,"",3012,Switzerland,51,53.0,30,0.05,2025-02-04 06:32:56.982816,2025-02-04 06:32:57.579118,2025-02-04 06:32:57.090344,,1738650777579,,1738650776894
10732,BONAP,3,1997-11-06,1997-12-04,1997-11-07,1,16.97,Bon app',"12, rue des Bouchers",Marseille,"",13008,France,76,18.0,20,0.0,2025-02-04 06:32:56.982976,2025-02-04 06:32:57.579429,2025-02-04 06:32:57.090344,,1738650777579,,1738650776894
10733,BERGS,1,1997-11-07,1997-12-05,1997-11-10,3,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,"",S-958 22,Sweden,52,7.0,25,0.0,2025-02-04 06:32:56.983402,2025-02-04 06:32:57.580465,2025-02-04 06:32:57.090344,,1738650777580,,1738650776894
10734,GOURL,2,1997-11-07,1997-12-05,1997-11-12,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,76,18.0,20,0.0,2025-02-04 06:32:56.983816,2025-02-04 06:32:57.581654,2025-02-04 06:32:57.090344,,1738650777582,,1738650776894
10735,LETSS,6,1997-11-10,1997-12-08,1997-11-21,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,77,13.0,2,0.1,2025-02-04 06:32:56.984098,2025-02-04 06:32:57.582291,2025-02-04 06:32:57.090344,,1738650777582,,1738650776894
10736,HUNGO,9,1997-11-11,1997-12-09,1997-11-21,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,"",Ireland,75,7.75,20,0.0,2025-02-04 06:32:56.984369,2025-02-04 06:32:57.582946,2025-02-04 06:32:57.090344,,1738650777583,,1738650776894
10737,VINET,2,1997-11-11,1997-12-09,1997-11-18,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,"",51100,France,41,9.65,12,0.0,2025-02-04 06:32:56.984668,2025-02-04 06:32:57.583622,2025-02-04 06:32:57.090344,,1738650777584,,1738650776894
10738,SPECD,2,1997-11-12,1997-12-10,1997-11-18,1,2.91,Spécialités du monde,"25, rue Lauriston",Paris,"",75016,France,16,17.45,3,0.0,2025-02-04 06:32:56.984804,2025-02-04 06:32:57.583939,2025-02-04 06:32:57.090344,,1738650777584,,1738650776894
10739,VINET,3,1997-11-12,1997-12-10,1997-11-17,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,"",51100,France,52,7.0,18,0.0,2025-02-04 06:32:56.985148,2025-02-04 06:32:57.5846,2025-02-04 06:32:57.090344,,1738650777585,,1738650776894
10740,WHITC,4,1997-11-13,1997-12-11,1997-11-25,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,56,38.0,14,0.2,2025-02-04 06:32:56.985689,2025-02-04 06:32:57.585944,2025-02-04 06:32:57.090344,,1738650777586,,1738650776894
10741,AROUT,4,1997-11-14,1997-11-28,1997-11-18,3,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2,19.0,15,0.2,2025-02-04 06:32:56.985833,2025-02-04 06:32:57.586273,2025-02-04 06:32:57.090344,,1738650777586,,1738650776894
10742,BOTTM,3,1997-11-14,1997-12-12,1997-11-18,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,72,34.8,35,0.0,2025-02-04 06:32:56.986289,2025-02-04 06:32:57.587307,2025-02-04 06:32:57.090344,,1738650777587,,1738650776894
10743,AROUT,1,1997-11-17,1997-12-15,1997-11-21,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,46,12.0,28,0.05,2025-02-04 06:32:56.986424,2025-02-04 06:32:57.587631,2025-02-04 06:32:57.090344,,1738650777588,,1738650776894
10744,VAFFE,6,1997-11-17,1997-12-15,1997-11-24,1,69.19,Vaffeljernet,Smagsloget 45,Århus,"",8200,Denmark,40,18.4,50,0.2,2025-02-04 06:32:56.986559,2025-02-04 06:32:57.587953,2025-02-04 06:32:57.090344,,1738650777588,,1738650776894
10745,QUICK,9,1997-11-18,1997-12-16,1997-11-27,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,"",01307,Germany,72,34.8,7,0.0,2025-02-04 06:32:56.987118,2025-02-04 06:32:57.589293,2025-02-04 06:32:57.090344,,1738650777589,,1738650776894
10746,CHOPS,1,1997-11-19,1997-12-17,1997-11-21,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,"",3012,Switzerland,69,36.0,40,0.0,2025-02-04 06:32:56.987692,2025-02-04 06:32:57.590657,2025-02-04 06:32:57.090344,,1738650777591,,1738650776894
10747,PICCO,6,1997-11-19,1997-12-17,1997-11-26,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,"",5020,Austria,69,36.0,30,0.0,2025-02-04 06:32:56.988329,2025-02-04 06:32:57.592034,2025-02-04 06:32:57.090344,,1738650777592,,1738650776894
10748,SAVEA,3,1997-11-20,1997-12-18,1997-11-28,1,232.55,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,56,38.0,28,0.0,2025-02-04 06:32:56.988763,2025-02-04 06:32:57.593074,2025-02-04 06:32:57.090344,,1738650777593,,1738650776894
10749,ISLAT,4,1997-11-20,1997-12-18,1997-12-19,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,76,18.0,10,0.0,2025-02-04 06:32:56.989425,2025-02-04 06:32:57.594052,2025-02-04 06:32:57.090344,,1738650777594,,1738650776894
10750,WARTH,9,1997-11-21,1997-12-19,1997-11-24,1,79.3,Wartian Herkku,Torikatu 38,Oulu,"",90110,Finland,59,55.0,25,0.15,2025-02-04 06:32:56.990213,2025-02-04 06:32:57.595073,2025-02-04 06:32:57.090344,,1738650777595,,1738650776894
10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,3,130.79,Richter Supermarkt,Starenweg 5,Genève,"",1204,Switzerland,73,15.0,15,0.0,2025-02-04 06:32:56.991171,2025-02-04 06:32:57.596388,2025-02-04 06:32:57.090344,,1738650777596,,1738650776894
10752,NORTS,2,1997-11-24,1997-12-22,1997-11-28,3,1.39,North/South,South House 300 Queensbridge,London,"",SW7 1RZ,UK,69,36.0,3,0.0,2025-02-04 06:32:56.991664,2025-02-04 06:32:57.597053,2025-02-04 06:32:57.090344,,1738650777597,,1738650776894
10753,FRANS,3,1997-11-25,1997-12-23,1997-11-27,1,7.7,Franchi S.p.A.,Via Monte Bianco 34,Torino,"",10100,Italy,74,10.0,5,0.0,2025-02-04 06:32:56.992206,2025-02-04 06:32:57.597761,2025-02-04 06:32:57.090344,,1738650777598,,1738650776894
10754,MAGAA,6,1997-11-25,1997-12-23,1997-11-27,3,2.38,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,"",24100,Italy,40,18.4,3,0.0,2025-02-04 06:32:56.992435,2025-02-04 06:32:57.598079,2025-02-04 06:32:57.090344,,1738650777598,,1738650776894
10755,BONAP,4,1997-11-26,1997-12-24,1997-11-28,2,16.71,Bon app',"12, rue des Bouchers",Marseille,"",13008,France,69,36.0,25,0.25,2025-02-04 06:32:56.993396,2025-02-04 06:32:57.599442,2025-02-04 06:32:57.090344,,1738650777599,,1738650776894
10756,SPLIR,8,1997-11-27,1997-12-25,1997-12-02,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,69,36.0,20,0.2,2025-02-04 06:32:56.994053,2025-02-04 06:32:57.60079,2025-02-04 06:32:57.090344,,1738650777601,,1738650776894
10757,SAVEA,6,1997-11-27,1997-12-25,1997-12-15,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,64,33.25,24,0.0,2025-02-04 06:32:56.994605,2025-02-04 06:32:57.602116,2025-02-04 06:32:57.090344,,1738650777602,,1738650776894
10758,RICSU,3,1997-11-28,1997-12-26,1997-12-04,3,138.17,Richter Supermarkt,Starenweg 5,Genève,"",1204,Switzerland,70,15.0,40,0.0,2025-02-04 06:32:56.995033,2025-02-04 06:32:57.603203,2025-02-04 06:32:57.090344,,1738650777603,,1738650776894
10759,ANATR,3,1997-11-28,1997-12-26,1997-12-12,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,"",05021,Mexico,32,32.0,10,0.0,2025-02-04 06:32:56.995167,2025-02-04 06:32:57.60352,2025-02-04 06:32:57.090344,,1738650777604,,1738650776894
10760,MAISD,4,1997-12-01,1997-12-29,1997-12-10,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,"",B-1180,Belgium,43,46.0,30,0.25,2025-02-04 06:32:56.995595,2025-02-04 06:32:57.604525,2025-02-04 06:32:57.090344,,1738650777605,,1738650776894
10761,RATTC,5,1997-12-02,1997-12-30,1997-12-08,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,75,7.75,18,0.0,2025-02-04 06:32:56.995902,2025-02-04 06:32:57.605177,2025-02-04 06:32:57.090344,,1738650777605,,1738650776894
10762,FOLKO,3,1997-12-02,1997-12-30,1997-12-09,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,"",S-844 67,Sweden,56,38.0,60,0.0,2025-02-04 06:32:56.996447,2025-02-04 06:32:57.606512,2025-02-04 06:32:57.090344,,1738650777607,,1738650776894
10763,FOLIG,3,1997-12-03,1997-12-31,1997-12-08,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,"",59000,France,24,4.5,20,0.0,2025-02-04 06:32:56.996866,2025-02-04 06:32:57.607525,2025-02-04 06:32:57.090344,,1738650777608,,1738650776894
10764,ERNSH,6,1997-12-03,1997-12-31,1997-12-08,3,145.45,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,39,18.0,130,0.1,2025-02-04 06:32:56.997152,2025-02-04 06:32:57.608255,2025-02-04 06:32:57.090344,,1738650777608,,1738650776894
